;id_sn;id;name;reposts;location;created;followers;is_user_verified;mesg;name_related;location_related;Zona
192;TWITER;1,32083E+18;Gore_Tarapaca;8;Iquique, Chile;26-10-2020 20:48:23;21929;VERDADERO;RT @CarabTarapaca: Carabineros de la 3ª comisaría de #AltoHospicio, a través de la Sección de Investigación Policial, detuvo a 3 hombres qu…;;;
193;TWITER;1,32083E+18;Gore_Tarapaca;13;Iquique, Chile;26-10-2020 20:46:46;21929;VERDADERO;RT @onemichile: #ONEMITarapaca Se declara #Alerta Amarilla para la comuna de Pozo Almonte por incendio forestal. Más info. https://t.co/rDo…;;;
194;TWITER;1,32083E+18;Gore_Tarapaca;21;Iquique, Chile;26-10-2020 20:46:31;21929;VERDADERO;"RT @MinEnergia: Mira el resumen de nuestra visita a la Región de 3
#Tarapacá ???? En este viaje:

? Inauguramos el parque solar más grande d…";;;
195;TWITER;1,32083E+18;Gore_Tarapaca;33;Iquique, Chile;26-10-2020 20:45:16;21929;VERDADERO;RT @victorperez_v: Unidad, diálogo y capacidad para lograr acuerdos será determinante en el proceso constituyente. Tuvimos un plebiscito ej…;;;
196;TWITER;1,32083E+18;Gore_Tarapaca;4;Iquique, Chile;26-10-2020 20:44:56;21929;VERDADERO;RT @CarabTarapaca: Dando cuenta del trabajo realizado por Carabineros este fin de semana, entregamos nuestro balance desde las 23 horas del…;;;
197;TWITER;1,32083E+18;Gore_Tarapaca;7;Iquique, Chile;26-10-2020 20:44:47;21929;VERDADERO;"RT @INJUVTarapaca: ??| Recuerda que ya está disponible nuestra #RevistaRT N°33 sobre ""Evolución de la Encuesta Nacional de Juventud"".

Versi…";;;
198;TWITER;1,32083E+18;Gore_Tarapaca;3;Iquique, Chile;26-10-2020 20:44:41;21929;VERDADERO;RT @MinagriTarapaca: El viernes recién pasado tuvimos la oportunidad de visitar la comuna de #Colchane, donde celebramos el #DíaInternacion…;;;
199;TWITER;1,32082E+18;Gore_Tarapaca;2;Iquique, Chile;26-10-2020 20:9:8;21929;VERDADERO;#QuédateEnCasa Tarapacá - 26 de octubre de 2020 https://t.co/cDtTaVEVJz;;;
200;TWITER;1,32038E+18;Iquiquevision;1;Chile;25-10-2020 15:7:40;6190;FALSO;#PlebiscitoChile escuela centenario de iquique https://t.co/W2kePGzNqA;;;iquique,zona1
201;TWITER;1,32036E+18;llillomo;0;Iquique;25-10-2020 13:44:1;570;FALSO;"Chile, juntos te vamos a cambiar ????????

#plebiscito2020 #chile???? #iquique #amoamipais en Colegio Eduardo Llanos https://t.co/AvpqQWst29";;;iquique,zona1
202;TWITER;1,31935E+18;lakishmiii;0;Iquique, Tarapacá;22-10-2020 18:59:5;1721;FALSO;I'm at Serviestado in Provincia de Iquique, Región de Tarapacá https://t.co/miXJu76BFl;;;iquique,zona1
203;TWITER;1,31858E+18;SeremiSalud_I;10;Iquique, Chile;20-10-2020 15:29:15;9346;FALSO;"??Conocemos las medidas sanitarias que implementó el @museo_esmeralda de #Iquique para evitar contagios de #COVID19. 

Nueva señalética, demarcaciones y la disminución en el aforo de visitantes son parte de las condiciones habilitadas en este primer día de reapertura. https://t.co/caasG3UWDX";;;iquique,zona1
204;TWITER;1,32123E+18;FlacaElo;0; Chile;27-10-2020 23:15:21;2779;FALSO;"""De dónde no tenemos mierdo a mostrarnos , de ahí somos"" Georgia Castellino""???? en Peninsula De Cavancha https://t.co/7F89rznKDx";;;iquique,zona2
205;TWITER;1,32121E+18;radiobravissima;0;Iquique - Tarapacá - Chile;27-10-2020 22:15:59;7061;FALSO;Acaba de publicar una foto en RADIO BRAVISSIMA IQUIQUE https://t.co/2mF6dHIGGE;;;iquique,zona2
206;TWITER;1,32119E+18;Eleonora_Lion;0;Iquique-Chile ;27-10-2020 20:59:21;5407;FALSO;Para la casa. ?? (@ Centro de Iquique in Iquique, Región de Tarapacá) https://t.co/HikKDrNtQ3;;;iquique,zona2
207;TWITER;1,32114E+18;rodrigorrpp;0;Iquique, Chile;27-10-2020 17:37:17;710;FALSO;La #cultura y la #Musica de la #NuevaOla en #Chile con #WILDO #60smusic #musical #show #artistas #Recuerdos #Radio #Canciones #amor #clásicos #60s #1960s #Comparte #paulinalovers @_FISUPROD https://t.co/S6Abs26XVf;;;iquique,zona2
208;TWITER;1,32112E+18;seremieduc01;7;;27-10-2020 16:12:50;3471;FALSO;"Canal @RTC_TELEVISION ??registró atención presencial a apoderados en oficina regional de Ayuda @Mineduc. Seremi @clacham recordó fechas claves del Sistema @AdmisionEscolar como la entrega de resultados de postulación hasta este viernes 30 de octubre ??
?? https://t.co/UMMYZYgW6J https://t.co/xOhCdMVtGJ";;;iquique,zona2
209;TWITER;1,32109E+18;seremieduc01;6;;27-10-2020 13:52:9;3471;FALSO;Ahora ??| Seremi @clacham en entrevista con Radio Almontina 98.7 ?? en la provincia del Tamarugal, para difundir detalles del proceso de @AdmisionEscolar ?? https://t.co/iGOJ3UF9Zv;;;iquique,zona2
210;TWITER;1,32107E+18;seremieduc01;5;;27-10-2020 12:40:36;3471;FALSO;"En https://t.co/jmN5fWlGeB encuentras los resultados de la primera etapa del SAE y las fechas siguientes del proceso ????
Hoy destaca ???@laestrellaiqq
?? https://t.co/tYeERSt4kE https://t.co/kqQ2R3NVnk";;;iquique,zona2
211;TWITER;1,32075E+18;seremieduc01;5;;26-10-2020 15:32:22;3471;FALSO;"?Si necesitas apoyo presencial, estamos atendiendo de 09:00 a 14:00 horas en

?? Secretaría de Educación Tarapacá / Zegers #159 Iquique

??? Gobernación del Tamarugal / Tamarugal #180 Pozo Almonte

?? Call Center 600 600 25 26

?? Correo Ayuda Mineduc 
aym.rtarapaca@mineduc.cl https://t.co/Qk5r7GeucN";seremieduc01;;iquique,zona2
212;TWITER;1,32071E+18;RonaldYavar;0;Iquique - Chile;26-10-2020 13:4:41;4860;FALSO;"Banda de Bronce de Iquique - Canción El Pueblo Unido Jamas Será Vencido. 
En la celebración del Plebiscito este 25 de octubre en Plaza Prat a las 22 horas. en Plaza Prat Iqq https://t.co/5cA8nisXZI";;;iquique,zona2
213;TWITER;1,32044E+18;droophynho;0;San Salvador, El Salvador;25-10-2020 19:10:40;332;FALSO;Acaba de publicar una foto en Iquique, Republica De Chile! https://t.co/NumFGzW4VE;;;iquique,zona2
214;TWITER;1,32044E+18;droophynho;0;San Salvador, El Salvador;25-10-2020 19:9:48;332;FALSO;Acaba de publicar una foto en Iquique, Republica De Chile! https://t.co/oKJeL67h1Y;;;iquique,zona2
215;TWITER;1,32044E+18;droophynho;0;San Salvador, El Salvador;25-10-2020 19:8:40;332;FALSO;Acaba de publicar una foto en Iquique, Republica De Chile! https://t.co/D5SROo5rQZ;;;iquique,zona2
216;TWITER;1,32044E+18;droophynho;0;San Salvador, El Salvador;25-10-2020 19:7:19;332;FALSO;Acaba de publicar una foto en Iquique, Republica De Chile! https://t.co/ZuU5zdQM9b;;;iquique,zona2
217;TWITER;1,32043E+18;jp_Parra21;1;Iquique, Chile;25-10-2020 18:19:58;689;FALSO;Por un Chile más justo ?????????#Iquique #AprueboConvencionConstitucional;;;iquique,zona2
218;TWITER;1,3204E+18;andrealuco;0;Iquique - Chile;25-10-2020 16:12:26;2532;FALSO;Vamos que se puede ???? https://t.co/OZdVhKv9rg;;;iquique,zona2
219;TWITER;1,32038E+18;Iquiquevision;1;Chile;25-10-2020 15:7:40;6190;FALSO;#PlebiscitoChile escuela centenario de iquique https://t.co/W2kePGzNqA;;;iquique,zona2
220;TWITER;1,32036E+18;llillomo;0;Iquique;25-10-2020 13:44:1;570;FALSO;"Chile, juntos te vamos a cambiar ????????

#plebiscito2020 #chile???? #iquique #amoamipais en Colegio Eduardo Llanos https://t.co/AvpqQWst29";;;iquique,zona2
221;TWITER;1,32036E+18;RCivil_Tarapaca;9;Iquique;25-10-2020 13:28:40;1872;FALSO;Seguimos recorriendo los locales de votación en la Región de #Tarapacá donde hemos dialogado con los delegados electorales y nuestros expertos de identificación #Iquique https://t.co/MwEaj55WCE;RCivil_Tarapaca;Iquique;iquique,zona2
222;TWITER;1,32034E+18;RCivil_Tarapaca;8;Iquique;25-10-2020 12:36:16;1872;FALSO;En la Escuela República de Italia de #Iquique, la Directora @ematarapaca dialogó con el delegado electoral Patricio Cáceres y la experta en Identificación Karina Vásquez, coordinando el trabajo en esta jornada de #Plebiscito2020 https://t.co/zQ9MVBp0yp;RCivil_Tarapaca;Iquique;iquique,zona2
223;TWITER;1,31967E+18;RCivil_Tarapaca;6;Iquique;23-10-2020 16:9:33;1872;FALSO;#GobiernoEnTerreno Aún tienes tiempo: Hasta las 13.30 estaremos en la JV Nueva Victoria de #Iquique junto a @gob_iquique y otros servicios públicos para que puedas realizar tus trámites. ¡Te esperamos! https://t.co/csChRZGWU4;;;iquique,zona2
224;TWITER;1,31966E+18;RCivil_Tarapaca;9;Iquique;23-10-2020 15:3:30;1872;FALSO;#CuidaTuCédula No olvides que hoy estamos en Barrio El Morro (Freddy Taberna/Costanera) para que solicites cédula, pasaporte, certificados y clave única. Te esperamos hasta las 13 horas https://t.co/VmuFAasIC9;;;iquique,zona2
225;TWITER;1,31957E+18;Locutordemedios;0;Chile;23-10-2020 9:38:52;908;FALSO;"MUY BUENOS DIAS..!!
..desde #Iquique saludos y un fuerte abrazo..!! https://t.co/jVhXx0OYJI";;;iquique,zona2
226;TWITER;1,31938E+18;MindepTarapaca;2;Iquique, Chile;22-10-2020 21:1:24;2253;FALSO;"Seremi @felipeperez_3 junto a Gobernador de #Iquique @AlvaroJofre entregaron medidas y protocolos sanitarios para el retorno a la competencia a dirigentes de la Liga Magisterial de Fútbol 
#CuidémonosEntreTodos
@MindepChile @INDChileOficial https://t.co/EiTYUo3Qxp";;;iquique,zona2
227;TWITER;1,31935E+18;lakishmiii;0;Iquique, Tarapacá;22-10-2020 18:59:5;1721;FALSO;I'm at Serviestado in Provincia de Iquique, Región de Tarapacá https://t.co/miXJu76BFl;;;iquique,zona2
228;TWITER;1,31926E+18;Habibilicius;0;Iquique, Chile;22-10-2020 12:43:44;1440;FALSO;I'm at @Iquique in Región de Tarapacá https://t.co/Bysq1AltY6;;;iquique,zona2
229;TWITER;1,31894E+18;MDSTarapaca;5;Region de Tarapacá;21-10-2020 15:32:24;3421;FALSO;En su visita a la zona norte, el director nacional de @CONADI_Gob, se reúne en #Iquique con el Intendente @MAngelQuezada, seremi @aliaga_kathy, subdirector zonal norte @EMoscosoEsteban y @MinagriTarapaca, para tratar temas relacionados con las comunidades indígenas de #Tarapacá. https://t.co/sQklUCXLNx;;;iquique,zona2
230;TWITER;1,31892E+18;seremieduc01;5;;21-10-2020 14:25:44;3471;FALSO;"Prensa @Mineduc ???| Medios regionales informan sobre la postulación de seis establecimientos de la región para acceder al sello de excelencia ""#LiceosBicentenario"" e integrar la red de 300 planteles de esta categoría a nivel nacional ???? https://t.co/5AztXUtdj6";;;iquique,zona2
231;TWITER;1,31858E+18;rodrigorrpp;1;Iquique, Chile;20-10-2020 15:38:54;710;FALSO;Aceptas la #Invitación ?? #Hoy hablamos de #Musica #Tendencias #pandemiaCovid en #Vivo con @VestaLugg desde #Canada #21Oct #Chile @VestaLuggChile @vesta_lugg @onlylugg @radiopaulina https://t.co/pZhOb84MuN;;;iquique,zona2
232;TWITER;1,31858E+18;SeremiSalud_I;10;Iquique, Chile;20-10-2020 15:29:15;9346;FALSO;"??Conocemos las medidas sanitarias que implementó el @museo_esmeralda de #Iquique para evitar contagios de #COVID19. 

Nueva señalética, demarcaciones y la disminución en el aforo de visitantes son parte de las condiciones habilitadas en este primer día de reapertura. https://t.co/caasG3UWDX";;;iquique,zona2
233;TWITER;1,31825E+18;RCivil_Tarapaca;9;Iquique;19-10-2020 18:0:15;1872;FALSO;"#CuidaTuCédula Hoy la Directora @ematarapaca y el equipo de atención terreno estuvo en Mercado Centenario de #Iquique atendiendo tus solicitudes. 
?? Agenda desde ya nuestra próxima atención con el Civilmóvil: Viernes 23 de octubre en Feria El Morro, de 10 a 13 horas. https://t.co/BNRm0cnDRQ";;;iquique,zona2
234;TWITER;1,31824E+18;seremieduc01;11;;19-10-2020 17:12:3;3471;FALSO;"Seremi @clacham dialoga con estudiantes de cuarto medio de establecimientos de Iquique, Alto Hospicio y El Tamarugal, para conocer sus inquietudes respecto a su último año escolar y resolver dudas de la Pruebas de Transición ??
#SigamosAprendiendo ??????? https://t.co/5e8k9hkALw";;;iquique,zona2
235;TWITER;1,32124E+18;RobertoVelosoCL;0;Chile;27-10-2020 23:59:18;161;FALSO;Acaba de publicar una foto en Iquique, Chile https://t.co/877iTGyPNP;;;iquique,zona3
236;TWITER;1,32123E+18;HubTarapaca;2;Iquique, Chile;27-10-2020 23:30:27;1723;FALSO;"@HubTarapaca 

Taller Nº9 del Programa para ideas de emprendimiento
Circula Cowork  100 % on line 

??HOY  SixWay Group hablo sobre ""La Importancia de la Logística en Negocios Futuros""  
Conecta  con el HUB ??

??https://t.co/188D8oKp0F

@CorfoTarapaca @inacap_iqq  Sixway Group https://t.co/IoCMMnnhUi";HubTarapaca;Iquique, Chile;iquique,zona3
237;TWITER;1,32122E+18;femansilla;0;Iquique ;27-10-2020 22:34:13;1049;FALSO;Cara de clases de diplomado... ???? en Iquique, Chile https://t.co/ipVCSaxLVr;;;iquique,zona3
238;TWITER;1,32122E+18;Mili_G_IQQ;0;Iquique, Chile;27-10-2020 22:33:22;1115;FALSO;Entrando al mundo de la auto ayuda...???????? en Iquique, Chile https://t.co/zypkVQaBLR;;;iquique,zona3
239;TWITER;1,32121E+18;CuculiShow;0;Chile;27-10-2020 21:56:38;708;FALSO;Acaba de publicar una foto en Iquique, Chile https://t.co/yTjmJNnfrK;;;iquique,zona3
240;TWITER;1,3212E+18;MindepTarapaca;1;Iquique, Chile;27-10-2020 21:11:17;2253;FALSO;"Esta tarde de martes en #EntrenaEnCasa te invitamos a una clase de rugby para niñ@s a cargo del instructor Moisés Frigerio del #INDTarapaca.

Te esperamos a las 18:30 en el facebook @MindepTarapaca...No te la pierdas!

#CuidémonosEntreTodos @MindepChile @INDChileOficial https://t.co/KOJDTNmNbp";;;iquique,zona3
241;TWITER;1,32114E+18;HubTarapaca;4;Iquique, Chile;27-10-2020 17:27:29;1723;FALSO;"@HubTarapaca 
Nuestra Gerente de Innovación @Rfonsecach te invita a postular 
al Desafío de Innovación Abierta ""Crea Tarapacá Innova""

?Es la ÚLTIMA semana 
?? 30 octubre CIERRAN las  postulaciones 

??https://t.co/scFyulSKMD

@TeckChile @Corfo @CorfoTarapaca @inacap_iqq https://t.co/HMyNc2jJW7";HubTarapaca;Iquique, Chile;iquique,zona3
242;TWITER;1,32112E+18;barbyiqq;0;iquique, Chile;27-10-2020 16:2:27;300;FALSO;"Galleta decoradas
Puzzle amoroso

#puzzle #puzzlegalleta #puzzleamoroso #aniversario en Iquique, Chile https://t.co/BHJMLpdTwR";;;iquique,zona3
243;TWITER;1,3211E+18;xime_vr;0;Iquique, Chile;27-10-2020 15:1:31;591;FALSO;Acaba de publicar una foto en Iquique, Chile https://t.co/g6nHwtiOsD;;;iquique,zona3
244;TWITER;1,3211E+18;xime_vr;0;Iquique, Chile;27-10-2020 14:56:19;591;FALSO;Acaba de publicar una foto en Iquique, Chile https://t.co/gKQyZnA2dE;;;iquique,zona3
245;TWITER;1,32109E+18;V_A_CH_J;0;Iquique, Chile;27-10-2020 13:45:40;85;FALSO;JAMÁS SE OLVIDARÁ!!!!! ARRIBA LOS QUE LUCHAN, NI PERDÓN NI OLVIDO. SIGAMOS CON FUERZA MI AMADO PUEBLO CHILENO en Condominio Yucatan https://t.co/TA06ePoT6Z;;;iquique,zona3
246;TWITER;1,32107E+18;elmagoconejo;0;Iquique, Chile;27-10-2020 12:55:44;179;FALSO;"Aaasí nomás poh??

#magia #magic #cumpleaños #vela #iquique #chile#magoconejo en Iquique, Chile https://t.co/YAbh1Szv8x";;;iquique,zona3
247;TWITER;1,32106E+18;xime_vr;0;Iquique, Chile;27-10-2020 12:4:5;591;FALSO;#Iquique #Chile #FelizMartes ?? en Iquique, Chile https://t.co/DHAXpuhUtr;;;iquique,zona3
248;TWITER;1,32106E+18;Gorc_3;0;Chile;27-10-2020 11:55:40;710;FALSO;Ayer perdí media tarde intentado abrir unos erizos y piure que nos regalaron, así que me vine a Caleta Cavancha con los que saben. 10 minutos le tomó al hombre. https://t.co/W4tE4BOMi2;;;iquique,zona3
249;TWITER;1,32098E+18;empat988;0;Iquique, Chile;27-10-2020 6:31:31;644;FALSO;?? en Iquique, Chile https://t.co/liHj29NXkP;;;iquique,zona3
250;TWITER;1,32086E+18;_FunkyMonk;0;Iquique;26-10-2020 23:7:5;189;FALSO;"El fiel compañero de trabajo ??
.
.
.
.
.
.
.
.
.
#keebphotography #keeb #mechanicalkeyboards  #keycaps  #keyboard  #artisankeycaps  #artisan  #Customkeyboards  #gamingkeyboard  #pc #pcmasterrace en Iquique, Chile https://t.co/eMM1zbxhuZ";;;iquique,zona3
251;TWITER;1,32085E+18;migranha;0;Iquique Glorioso;26-10-2020 22:12:5;963;FALSO;Acaba de publicar una foto en Iquique, Chile https://t.co/gFcm2OzONd;;;iquique,zona3
252;TWITER;1,32085E+18;femansilla;0;Iquique ;26-10-2020 21:53:45;1049;FALSO;La #primavera me tiene pa la escoba de #alergia ???????? #iquique #tarapaca #pandemia #covid_19 achús!!!! en Iquique, Chile https://t.co/RDf3w8NUG7;;;iquique,zona3
253;TWITER;1,32083E+18;HubTarapaca;1;Iquique, Chile;26-10-2020 20:59:54;1723;FALSO;"@HubTarapaca 
??Es la última semana para postular al Desafío de Innovación Abierta 

??""Crea Tarapacá Innova ""??
?? https://t.co/scFyulSKMD

#Tarapacá #innovación #Iquique #startup #Corfo #CreaTarapacaInnova
@TeckChile Teck  Corfo (Tarapacá)  Corfo INACAP  @inacap_iqq https://t.co/3IOTvl0Jqm";HubTarapaca;Iquique, Chile;iquique,zona3
254;TWITER;1,32083E+18;MindepTarapaca;2;Iquique, Chile;26-10-2020 20:58:30;2253;FALSO;"SE ACABA EL PLAZO!

Te invitamos a inscribirte en la jornada de capacitación de #Fondeporte y #Donaciones que se efectuará para dirigentes deportivos de #Tarapacá.
No te pierdas esta oportunidad e inscríbete llenando el siguiente formulario
????????????
https://t.co/ZtwNFdjDmU https://t.co/P68N4qoiWA";;;iquique,zona3
255;TWITER;1,32082E+18;HubTarapaca;1;Iquique, Chile;26-10-2020 20:9:47;1723;FALSO;"@HubTarapaca 
?? Mañana !! martes 
WEBINAR 
? 10:00 hrs
link: https://t.co/Xx4IDuU18B
@aiigremio  
@CorfoTarapaca @inacap_iqq https://t.co/KoHtp8EaHn";HubTarapaca;Iquique, Chile;iquique,zona3
256;TWITER;1,32081E+18;HubTarapaca;1;Iquique, Chile;26-10-2020 19:30:7;1723;FALSO;"@HubTarapaca  #Tarapacá #Iquique 
?Semana de actividades en el HUB 
??Innovación , emprendimientos , talleres. 
??Conecta con el HUB Tarapacá 
https://t.co/188D8oKp0F 

@CorfoTarapaca  @inacap_iqq  @Corfo https://t.co/45HZR4DtJD";HubTarapaca;Iquique, Chile;iquique,zona3
257;TWITER;1,3208E+18;HubTarapaca;1;Iquique, Chile;26-10-2020 18:46:22;1723;FALSO;"@HubTarapaca 
Semana de WEBINAR en el HUB
??  Martes 27 10: 00 hrs  webinar @aiigremio  ""Expande Innovación Abierta en Minería""
Link: https://t.co/Xx4IDuU18B
?? Jueves 2919:00 hts  webinar informativo DFL 15 @CorfoTarapaca  
Link: YouTube HUB Tarapacá 

@inacap_iqq https://t.co/xkFnBKAufP";HubTarapaca;Iquique, Chile;iquique,zona3
258;TWITER;1,32079E+18;barbyiqq;0;iquique, Chile;26-10-2020 17:56:47;300;FALSO;"Pedidos cerrados
Lo siento ya no recibiré más pedidos
Gracias enormemente por la preferencia y la espera?????? en Iquique, Chile https://t.co/Pn0ro9yxOU";;;iquique,zona3
259;TWITER;1,32078E+18;chile_ttips;0;Santiago, Metropolitana de San;26-10-2020 17:16:22;1528;FALSO;Acaba de publicar un video en Iquique, Chile https://t.co/3FOdAsLoPA;;;iquique,zona3
260;TWITER;1,32077E+18;barbyiqq;0;iquique, Chile;26-10-2020 16:45:8;300;FALSO;Lista para halloween ?? en Iquique, Chile https://t.co/cNcpWaAKH5;;;iquique,zona3
261;TWITER;1,32074E+18;xime_vr;0;Iquique, Chile;26-10-2020 15:3:5;591;FALSO;#?? #???? #?????? en Iquique, Chile https://t.co/Mf1cOa5e6h;;;iquique,zona3
262;TWITER;1,32074E+18;elmagoconejo;0;Iquique, Chile;26-10-2020 14:50:3;179;FALSO;Acaba de publicar una foto en Iquique, Chile https://t.co/SmymYBLMx9;;;iquique,zona3
263;TWITER;1,32074E+18;barbyiqq;0;iquique, Chile;26-10-2020 14:47:26;300;FALSO;Acaba de publicar una foto en Iquique, Chile https://t.co/am67MTLI3o;;;iquique,zona3
264;TWITER;1,32073E+18;barbyiqq;0;iquique, Chile;26-10-2020 14:15:52;300;FALSO;"Solo hoy tomaré los pedidos
Ya envie los mensajes
???????? en Iquique, Chile https://t.co/XZP6dL0Mfl";;;iquique,zona3
265;TWITER;1,32073E+18;sumaya_1;0;chile ;26-10-2020 14:14:34;221;FALSO;Acaba de publicar una foto en Iquique, Chile https://t.co/8hluIfZ7iG;;;iquique,zona3
266;TWITER;1,32072E+18;barbyiqq;0;iquique, Chile;26-10-2020 13:42:33;300;FALSO;"Todas los mensajes enviados
Si me falto alguien, me avisa porfa??
Gracias ?????? en Iquique, Chile https://t.co/moWNxpXXRF";;;iquique,zona3
267;TWITER;1,32072E+18;fiestapauno;0;Iquique, Chile;26-10-2020 13:40:38;467;FALSO;melodía latente?? en Iquique, Chile https://t.co/P65nU6oEls;;;iquique,zona3
268;TWITER;1,3207E+18;xime_vr;0;Iquique, Chile;26-10-2020 12:1:49;591;FALSO;#Iquique #Chile #FelizLunes #FelizSemana #FelizComienzoDeSemana ?? en Iquique, Chile https://t.co/vz0Q756dL8;;;iquique,zona3
269;TWITER;1,32055E+18;xime_vr;0;Iquique, Chile;26-10-2020 2:12:5;591;FALSO;#HastaMañana #Apruebo #Rechazo #Iquique #Chile ???? en Iquique, Chile https://t.co/2DXankTRji;;;iquique,zona3
270;TWITER;1,32055E+18;xime_vr;0;Iquique, Chile;26-10-2020 2:9:50;591;FALSO;#HastaMañana #Apruebo #Rechazo ???? en Iquique, Chile https://t.co/acVy8c5TUg;;;iquique,zona3
271;TWITER;1,32054E+18;femansilla;0;Iquique ;26-10-2020 1:40:27;1049;FALSO;Celebrando discretamente el resultado del #plebiscito2020 #iquique #tarapaca #pandemia #covid_19 en Iquique, Chile https://t.co/W0kcvKa4O4;;;iquique,zona3
272;TWITER;1,32051E+18;MonsterlikeU;0;Iquique, Chile;25-10-2020 23:26:45;29;FALSO;La conexión más pura ??? podré despertarme varias veces en la noche, a veces sentirme frustrada por poquita leche, a veces adolorida pero nada me enamora que tenerte así ??mi Violetita hermosa ???? #bebevioleta https://t.co/Mh57c54Yp5;;;iquique,zona3
273;TWITER;1,32049E+18;migranha;0;Iquique Glorioso;25-10-2020 22:26:10;963;FALSO;"Colores colores y más colores.

Trapillos aún disponibles pero quedan poquitos, muy poquitos ??

Envíos a #iquique #altohospicio #calama y #antofagasta en Iquique, Chile https://t.co/hdom8HhkNK";;;iquique,zona3
274;TWITER;1,32049E+18;alekauro;0;Chile;25-10-2020 22:10:26;852;FALSO;"Y asi comenzó el día...
Gracias! @rocio_andrepc @zcauro ?? en Iquique, Chile https://t.co/Cp2NB6DfC7";;;iquique,zona3
275;TWITER;1,32048E+18;11816660H;0;Iquique, Chile;25-10-2020 21:42:10;178;FALSO;Ni lo senti. Si no es por las aplicaciones, ni me doy por enterado. #iquique https://t.co/qUU8CFE4do;;;iquique,zona3
276;TWITER;1,32046E+18;V_A_CH_J;0;Iquique, Chile;25-10-2020 20:22:47;85;FALSO;Aquí feliz y orgullosa con mi hija, APRUEBO Y ASAMBLEA CONSTITUYENTE en Playa Cavancha, Iquique Chile https://t.co/EjdppG5SRA;;;iquique,zona3
277;TWITER;1,32045E+18;SOURCEpuntoCL;0;iquique;25-10-2020 19:48:12;56;FALSO;"Planes 2021 -&gt; https://t.co/6w8ZVMlifX

#arica #iquique #hospicio #antofagasta #calama 
#boletaelectronica #facturaelectronica #sii #sercotec #corfo #emprendedores #pymes
#ebusiness #erp #chile en Iquique, Chile https://t.co/XLZwZjb5GJ";;;iquique,zona3
278;TWITER;1,32039E+18;xime_vr;0;Iquique, Chile;25-10-2020 15:59:8;591;FALSO;#Iquique #Chile #PleviscitoChile ?? en Iquique, Chile https://t.co/29QOvrO8Ac;;;iquique,zona3
279;TWITER;1,32039E+18;julio_carrion17;0;chile;25-10-2020 15:47:37;77;FALSO;"Y si nos arrancamos
#TerrierChileno
#Marshall
#Dachshund
#Groot en Iquique, Chile https://t.co/0MkBNrwfml";;;iquique,zona3
280;TWITER;1,32039E+18;sumaya_1;0;chile ;25-10-2020 15:47:12;221;FALSO;Pura felicidad mi local estaba lleno ??  vamos a volarles la raja ?? #apruebonuevaconstitución en Universidad Arturo Prat https://t.co/bdk6gygzo8;;;iquique,zona3
281;TWITER;1,32038E+18;fiestapauno;0;Iquique, Chile;25-10-2020 14:51:3;467;FALSO;con mi corazón maravillado por la gente que sale, que vota, que ejerce con convicción sus derechos y sueños de un mejor Chile, equitativo, paritario?? ¡vamos por ese APRUEBO+CC! https://t.co/zsSkZqHXCD;;;iquique,zona3
282;TWITER;1,32037E+18;mssmaca;0;La pampa del Tamarugal.;25-10-2020 14:16:50;1027;FALSO;"Hoy me levanté emocionada y ansiosa por este momento
Creo que podemos cambiar el país y para eso nos necesitamos todos #arribalosqueluchan #apruebo #convenciónconstitucional ??????? en Iquique, Chile https://t.co/qGTVU7GMsv";;;iquique,zona3
283;TWITER;1,32037E+18;Mili_G_IQQ;0;Iquique, Chile;25-10-2020 14:12:59;1115;FALSO;Y nos fuimos a Huara a votar...????? en Pronto Copec,Alto Hospicio Iquique. https://t.co/zulXssvLsp;;;iquique,zona3
284;TWITER;1,32036E+18;femansilla;0;Iquique ;25-10-2020 13:49:3;1049;FALSO;Acaba de publicar una foto en Iquique, Chile https://t.co/7ZFqbkMSpI;;;iquique,zona3
285;TWITER;1,32036E+18;xime_vr;0;Iquique, Chile;25-10-2020 13:24:26;591;FALSO;#Iquique #Chile #FelizDomingo ? en Iquique, Chile https://t.co/tfjavaBN5y;;;iquique,zona3
286;TWITER;1,32035E+18;RCivil_Tarapaca;8;Iquique;25-10-2020 12:50:11;1872;FALSO;En la Escuela República de España, Eva Toledo cumple las funciones de Experta e Identificación. Ella, como todos nuestros funcionarios, estarán durante todo el proceso eleccionario de hoy domingo. https://t.co/iSv0UMvE3M;RCivil_Tarapaca;Iquique;iquique,zona3
287;TWITER;1,32034E+18;V_A_CH_J;0;Iquique, Chile;25-10-2020 12:20:30;85;FALSO;VAMOS CHILE MIERDA!!!! APRUEBO Y ASAMBLEA CONSTITUYENTE.... ARRIBA LOS QUE LUCHAN, NI PERDÓN NI OLVIDO. FUERZA MI AMADO PUEBLO CHILENO en Condominio Yucatan https://t.co/pFKm1rWpo1;;;iquique,zona3
288;TWITER;1,32033E+18;RCivil_Tarapaca;8;Iquique;25-10-2020 12:0:17;1872;FALSO;La función de nuestros expertos es cotejar la identidad de los votantes en caso de que el presidente de la mesa tenga dudas respecto a la identidad de dicho elector. En Tarapacá existen funcionarios del @RCivil_Tarapaca en los 60 locales de votación de la región #Plebiscito2020 https://t.co/eBaV87oHTS;RCivil_Tarapaca;Iquique;iquique,zona3
